"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1697,"1","оперативно устранили дефект!","2025-05-10T23:48:55.919340Z",4207774,10.748,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T23:48:55.919340Z","","","","",""
1698,"1","спасибо за оперативность","2025-05-10T23:48:58.876536Z",4207600,2.046,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:48:58.876536Z","","","","",""
1699,"1","супер!","2025-05-10T23:49:02.642266Z",4207468,2.126,5,"Вопрос решен","2025-05-10T23:49:02.642266Z","","","","",""
1700,"1","проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.","2025-05-10T23:49:07.944954Z",4207439,4.342,5,"не относится ни к одному из пунктов","2025-05-10T23:49:07.944954Z","","","","",""
1701,"1","нет ответа","2025-05-10T23:49:12.271800Z",4207370,3.245,5,"не относится ни к одному из пунктов","2025-05-10T23:49:12.271800Z","","","","",""
1702,"1","спасибо, очень оперативно","2025-05-10T23:49:15.462887Z",4207285,2.25,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:49:15.462887Z","","","","",""
1703,"1","спасибо","2025-05-10T23:49:17.983332Z",4207231,1.642,5,"Вопрос решен","2025-05-10T23:49:17.983332Z","","","","",""
1704,"1","подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?","2025-05-10T23:49:35.333693Z",4207229,15.598,5,"не относится ни к одному из пунктов","2025-05-10T23:49:35.333693Z","","","","",""
1705,"1","спасибо) интересно, а что с лифтами после этого?","2025-05-10T23:49:43.231946Z",4207205,5.887,5,"не относится ни к одному из пунктов","2025-05-10T23:49:43.231946Z","","","","",""
1706,"1","отличный представитель. все рассказал и подсказал👍🏼","2025-05-10T23:49:55.149376Z",4207142,10.753,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T23:49:55.149376Z","","","","",""
1707,"1","быстро","2025-05-10T23:49:58.709989Z",4207126,2.458,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:49:58.709989Z","","","","",""
1708,"1","включили лифт быстро, но как надоело это наблюдать почти каждый день!","2025-05-10T23:50:11.171467Z",4207006,11.517,5,"Вопрос решен","2025-05-10T23:50:11.171467Z","","","","",""
1709,"1","все отлично, спасибо большое 👍","2025-05-10T23:50:17.561049Z",4206882,5.16,5,"Вопрос решен","2025-05-10T23:50:17.561049Z","","","","",""
1710,"1","спасибо, все забрал!","2025-05-10T23:50:22.485751Z",4206862,3.869,5,"Вопрос решен","2025-05-10T23:50:22.485751Z","","","","",""
1711,"1","лифт работает,я довольна","2025-05-10T23:50:31.182939Z",4206420,3.948,5,"Вопрос решен","2025-05-10T23:50:31.182939Z","","","","",""
1712,"1","быстро перезвонили, вопрос решили","2025-05-10T23:50:40.159717Z",4206375,7.838,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T23:50:40.159717Z","","","","",""
1713,"1","по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу","2025-05-10T23:51:33.715561Z",4206278,52.274,5,"не относится ни к одному из пунктов","2025-05-10T23:51:33.715561Z","","","","",""
1714,"1","спасибо, все починили!","2025-05-10T23:51:45.421907Z",4206272,10.589,5,"Вопрос решен","2025-05-10T23:51:45.421907Z","","","","",""
1715,"1","спасибо, все сделали, очень благодарны за оперативность!","2025-05-10T23:51:58.416839Z",4206264,11.85,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:51:58.416839Z","","","","",""
1716,"1","спасибо!","2025-05-10T23:52:02.084274Z",4206252,1.599,5,"Вопрос решен","2025-05-10T23:52:02.084274Z","","","","",""
1717,"1","великолепно! электрик пришел быстро. все сделал.","2025-05-10T23:52:07.252943Z",4206233,3.967,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T23:52:07.252943Z","","","","",""
1718,"1","спасибо","2025-05-10T23:52:12.347681Z",4206104,2.055,5,"Вопрос решен","2025-05-10T23:52:12.347681Z","","","","",""
1719,"1","4,5 из 5.. сама ходила перекрывала воду у соседей.. иначе бы уже накапало прилично мне.. и пыталась до них достучаться.. но в итоге открыли только сантехнику после звонка от ук","2025-05-10T23:52:29.167663Z",4205971,15.554,5,"Вопрос решен","2025-05-10T23:52:29.167663Z","","","","",""
1720,"1","спасибо за оперативность, ключи получила.","2025-05-10T23:52:32.817679Z",4205925,2.613,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:52:32.817679Z","","","","",""
1721,"1","спасибо за организованность","2025-05-10T23:52:39.003200Z",4205893,5.303,5,"Вопрос решен","2025-05-10T23:52:39.003200Z","","","","",""
1722,"1","отлично!","2025-05-10T23:52:42.438575Z",4205888,2.525,5,"Вопрос решен","2025-05-10T23:52:42.438575Z","","","","",""
1723,"1","очень оперативно!","2025-05-10T23:52:46.762551Z",4205844,3.367,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:52:46.762551Z","","","","",""
1724,"1","молодцы, оперативно всë починили.","2025-05-10T23:52:54.598064Z",4205767,6.385,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:52:54.598064Z","","","","",""
1725,"1","спасибо за организованность","2025-05-10T23:53:00.157789Z",4205755,4.569,5,"Вопрос решен","2025-05-10T23:53:00.157789Z","","","","",""
1726,"1","очень быстро и оперативно , спасибо","2025-05-10T23:53:08.486343Z",4205747,7.174,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:53:08.486343Z","","","","",""
1727,"1","всё быстро, качественно, вежливо","2025-05-10T23:53:12.574676Z",4205686,3.102,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:53:12.574676Z","","","","",""
1728,"1","мастер пришел очень оперативно. спасибо!","2025-05-10T23:53:26.174159Z",4205657,11.691,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:53:26.174159Z","","","","",""
1729,"1","в приложении по-прежнему другой человек,  тоже сергей александров, но не тот","2025-05-10T23:53:44.614309Z",4205652,17.222,5,"не относится ни к одному из пунктов","2025-05-10T23:53:44.614309Z","","","","",""
1730,"1","спасибо большое юрию! оперативно позвонил, проконсультировал, решили проблему 👍🏽 спасибо","2025-05-10T23:53:51.623435Z",4205610,5.829,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T23:53:51.623435Z","","","","",""
1731,"1","отлично, быстро, надёжно!","2025-05-10T23:53:58.480022Z",4205558,4.977,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:53:58.480022Z","","","","",""
1732,"1","спасибо!","2025-05-10T23:54:02.981833Z",4205533,1.419,5,"Вопрос решен","2025-05-10T23:54:02.981833Z","","","","",""
1733,"1","быстрое реагирование","2025-05-10T23:54:05.942549Z",4205497,1.981,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:54:05.942549Z","","","","",""
1734,"1","оперативно!","2025-05-10T23:54:09.864187Z",4205481,2.975,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:54:09.864187Z","","","","",""
1735,"1","слишком часто ломаются лифты","2025-05-10T23:54:21.653335Z",4205457,10.477,5,"не относится ни к одному из пунктов","2025-05-10T23:54:21.653335Z","","","","",""
1736,"1","очень оперативно","2025-05-10T23:54:26.085216Z",4205452,3.018,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:54:26.085216Z","","","","",""
1737,"1","благодарю","2025-05-10T23:54:29.722562Z",4205409,2.66,5,"Вопрос решен","2025-05-10T23:54:29.722562Z","","","","",""
1738,"1","оперативно. ещё бы настроили его, чтоб не хлопала дверь.","2025-05-10T23:54:43.033195Z",4205393,12.051,5,"Вопрос решен","2025-05-10T23:54:43.033195Z","","","","",""
1739,"1","проблема не устранена!!!!","2025-05-10T23:54:52.071467Z",4205356,7.724,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:54:52.071467Z","","","","",""
1740,"1","нет даты заключения договора","2025-05-10T23:55:06.015513Z",4205339,9.236,5,"не относится ни к одному из пунктов","2025-05-10T23:55:06.015513Z","","","","",""
1741,"1","спасибо, теперь снова чисто","2025-05-10T23:55:13.756886Z",4205335,6.11,5,"Вопрос решен","2025-05-10T23:55:13.756886Z","","","","",""
1742,"1","спасибо большое","2025-05-10T23:55:17.750413Z",4205334,2.369,5,"Вопрос решен","2025-05-10T23:55:17.750413Z","","","","",""
1743,"1","огромное спасибо!!!","2025-05-10T23:55:30.397198Z",4205232,1.704,5,"Вопрос решен","2025-05-10T23:55:30.397198Z","","","","",""
1744,"1","долго","2025-05-10T23:55:33.740518Z",4205196,2.162,5,"Вопрос решен","2025-05-10T23:55:33.740518Z","","","","",""
1745,"1","мне замена счётчика не нужно , пломбировкп счётчика первичка нужна","2025-05-10T23:55:50.490268Z",4204883,15.175,5,"не относится ни к одному из пунктов","2025-05-10T23:55:50.490268Z","","","","",""
1746,"1","благодарю за оперативность по устранению протечки","2025-05-10T23:55:55.457766Z",4204812,3.909,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:55:55.457766Z","","","","",""
1747,"1","супер","2025-05-10T23:55:58.371925Z",4204797,1.709,5,"Вопрос решен","2025-05-10T23:55:58.371925Z","","","","",""
1748,"1","почему нельзя сразу так ответить?","2025-05-10T23:56:20.150207Z",4204733,19.748,5,"не относится ни к одному из пунктов","2025-05-10T23:56:20.150207Z","","","","",""
1749,"1","оперативно  .спасибо","2025-05-10T23:56:22.877333Z",4204705,1.763,5,"Вопрос решен","2025-05-10T23:56:22.877333Z","","","","",""
1750,"1","большое спасибо!","2025-05-10T23:56:39.257566Z",4204655,1.649,5,"Вопрос решен","2025-05-10T23:56:39.257566Z","","","","",""
1751,"1","спасибо огромное","2025-05-10T23:56:42.813949Z",4204633,2.617,5,"Вопрос решен","2025-05-10T23:56:42.813949Z","","","","",""
1752,"1","прекрасный специалист, спасибо!","2025-05-10T23:56:50.588545Z",4204564,2.705,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T23:56:50.588545Z","","","","",""
1753,"1","спасибо","2025-05-10T23:56:53.749161Z",4204563,1.787,5,"Вопрос решен","2025-05-10T23:56:53.749161Z","","","","",""
1754,"1","спасибо большое) 👌","2025-05-10T23:57:03.334095Z",4204471,2.636,5,"Вопрос решен","2025-05-10T23:57:03.334095Z","","","","",""
1755,"1","оперативно ответили","2025-05-10T23:57:06.660442Z",4204456,2.182,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:57:06.660442Z","","","","",""
1756,"1","информация дана","2025-05-10T23:57:08.726575Z",4204445,1.195,5,"Вопрос решен","2025-05-10T23:57:08.726575Z","","","","",""
1757,"1","на мою просьбу быстро отреагировали, позвонили и быстро решили проблему","2025-05-10T23:57:12.925930Z",4204413,2.867,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:57:12.925930Z","","","","",""
1758,"1","огромное спасибо! наконец-то решили проблему! девушка ""вела"" меня пошагово, терпеливо объясняя","2025-05-10T23:57:20.873276Z",4204394,6.87,5,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T23:57:20.873276Z","","","","",""
1759,"1","спасибо за оперативное устранение аварии!","2025-05-10T23:57:29.559250Z",4204381,7.516,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T23:57:29.559250Z","","","","",""
1760,"1","спасибо менеджеру алине","2025-05-10T23:57:44.165531Z",4204294,13.236,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T23:57:44.165531Z","","","","",""
1761,"1","отлично. спасибо большое. четко и быстро.","2025-05-10T23:57:54.213782Z",4204166,8.328,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T23:57:54.213782Z","","","","",""
1762,"1","мастер, замечательный пришел и сдалал","2025-05-10T23:58:19.759386Z",4204123,24.442,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T23:58:19.759386Z","","","","",""
1763,"1","управляющий железняков так и не сделал мне перерасчет","2025-05-10T23:58:28.341134Z",4204074,6.944,5,"не относится ни к одному из пунктов","2025-05-10T23:58:28.341134Z","","","","",""
1764,"1","все прекрасно!","2025-05-10T23:58:37.627666Z",4204057,4.82,5,"Вопрос решен","2025-05-10T23:58:37.627666Z","","","","",""
1765,"1","было выполнено все быстро, качественно и профессионально, спасибо!","2025-05-10T23:58:45.319280Z",4204054,6.643,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T23:58:45.319280Z","","","","",""
1766,"1","большое спасибо!!!","2025-05-10T23:58:48.755696Z",4204032,1.684,5,"Вопрос решен","2025-05-10T23:58:48.755696Z","","","","",""
1767,"1","спасибо большое, двери открываются","2025-05-10T23:58:52.614367Z",4204004,2.653,5,"Вопрос решен","2025-05-10T23:58:52.614367Z","","","","",""
1768,"1","спасибо!","2025-05-10T23:58:59.280706Z",4203987,2.742,5,"Вопрос решен","2025-05-10T23:58:59.280706Z","","","","",""
1769,"1","быстро, оперативно. спасибо!","2025-05-10T23:59:04.634368Z",4203985,3.648,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T23:59:04.634368Z","","","","",""
1770,"1","спасибо 🤝","2025-05-10T23:59:07.523124Z",4203930,1.89,5,"Вопрос решен","2025-05-10T23:59:07.523124Z","","","","",""
1771,"1","пришел с вопросом, девушка все рассказала, показала как сделать, вопрос решился за 5 минут. спасибо","2025-05-10T23:59:46.974216Z",4203883,38.292,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T23:59:46.974216Z","","","","",""
1772,"1","спасибо сантехнику сергею за работы по устранению неполадки в системе гвс.","2025-05-11T00:00:16.444001Z",4203848,28.242,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:00:16.444001Z","","","","",""
1773,"1","мастер своего дела","2025-05-11T00:00:19.457882Z",4203791,1.516,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:00:19.457882Z","","","","",""
1774,"1","прошу убрать демонтированное окно из подъезда. три месяца стоит.","2025-05-11T00:00:23.571678Z",4203767,3.124,5,"не относится ни к одному из пунктов","2025-05-11T00:00:23.571678Z","","","","",""
1775,"1","все отлично! спасибо ук и лично борису","2025-05-11T00:00:27.975909Z",4203698,3.034,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:00:27.975909Z","","","","",""
1776,"1","поверка проведена","2025-05-11T00:00:30.011172Z",4203660,1.158,5,"Вопрос решен","2025-05-11T00:00:30.011172Z","","","","",""
1777,"1","супер!","2025-05-11T00:00:32.027833Z",4203548,1.136,5,"Вопрос решен","2025-05-11T00:00:32.027833Z","","","","",""
1778,"1","спасибо, очень быстро!","2025-05-11T00:00:35.852426Z",4203451,2.631,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:00:35.852426Z","","","","",""
1779,"1","спасибо, два дня у магазина ничего нет, стеллажей и мусора","2025-05-11T00:00:51.540680Z",4203344,14.403,5,"Вопрос решен","2025-05-11T00:00:51.540680Z","","","","",""
1780,"1","спасибо","2025-05-11T00:00:55.593560Z",4203343,2.555,5,"Вопрос решен","2025-05-11T00:00:55.593560Z","","","","",""
1781,"1","спасибо за оперативное решение вопроса!","2025-05-11T00:01:01.056214Z",4203338,4.511,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:01:01.056214Z","","","","",""
1782,"1","спасибо огромное! и за почищенный снег тоже!!!","2025-05-11T00:01:10.150027Z",4203334,8.105,5,"Вопрос решен","2025-05-11T00:01:10.150027Z","","","","",""
1783,"1","теперь всё в порядке. повторное начисление убрали. спасибо!","2025-05-11T00:02:02.660666Z",4203276,50.284,5,"Вопрос решен","2025-05-11T00:02:02.660666Z","","","","",""
1784,"1","быстро","2025-05-11T00:02:06.309923Z",4203250,2.432,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:02:06.309923Z","","","","",""
1785,"1","спасибо","2025-05-11T00:02:08.954764Z",4203243,1.593,5,"Вопрос решен","2025-05-11T00:02:08.954764Z","","","","",""
1786,"1","хотя бы с третьего раза пришли и поменяли личинку, благодарю","2025-05-11T00:02:32.840847Z",4203203,22.627,5,"Вопрос решен","2025-05-11T00:02:32.840847Z","","","","",""
1787,"1","спасибо","2025-05-11T00:02:35.174262Z",4203157,1.396,5,"Вопрос решен","2025-05-11T00:02:35.174262Z","","","","",""
1788,"1","спасибо!","2025-05-11T00:02:39.716950Z",4203048,3.602,5,"Вопрос решен","2025-05-11T00:02:39.716950Z","","","","",""
1789,"1","теперь у меня тоже начали шуметь, переоткройте заявку.","2025-05-11T00:02:52.559286Z",4203043,10.868,5,"не относится ни к одному из пунктов","2025-05-11T00:02:52.559286Z","","","","",""
1790,"1","отлично, быстро","2025-05-11T00:02:56.097970Z",4202998,2.419,5,"Вопрос решен","2025-05-11T00:02:56.097970Z","","","","",""
1791,"1","спасибо","2025-05-11T00:02:58.993363Z",4202773,1.715,5,"Вопрос решен","2025-05-11T00:02:58.993363Z","","","","",""
1792,"1","спасибо. показания исправлены","2025-05-11T00:03:03.362683Z",4202767,3.107,5,"Вопрос решен","2025-05-11T00:03:03.362683Z","","","","",""
1793,"1","молодцы.","2025-05-11T00:03:07.621973Z",4202721,3.317,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:03:07.621973Z","","","","",""
1794,"1","за ответ благодарю. не устраивает, что мне заранее зачислили страховую сумму из переплаты в январе 2025, не согласовав со мной. кто принимает такие решения и почему это не было со мной согласовано?","2025-05-11T00:03:29.065003Z",4202707,19.987,5,"не относится ни к одному из пунктов","2025-05-11T00:03:29.065003Z","","","","",""
1795,"1","спасибо большое работу","2025-05-11T00:03:32.962406Z",4202703,2.488,5,"Вопрос решен","2025-05-11T00:03:32.962406Z","","","","",""
1796,"1","благодарю за быстрый отклик !","2025-05-11T00:03:37.474664Z",4202648,3.34,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:03:37.474664Z","","","","",""
1797,"1","спасибо👍","2025-05-11T00:03:39.967293Z",4202521,1.37,5,"Вопрос решен","2025-05-11T00:03:39.967293Z","","","","",""
1798,"1","супер сотрудник ! 10 и 10 баллов , профессиональный подход . спасибо.","2025-05-11T00:03:45.686788Z",4202514,4.609,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:03:45.686788Z","","","","",""
1799,"1","никто не ответил, сначала было написано: приостановлено, второй ращ: выполнено.","2025-05-11T00:03:49.814047Z",4202403,2.996,5,"Вопрос решен","2025-05-11T00:03:49.814047Z","","","","",""
1800,"1","спасибо за работу","2025-05-11T00:03:51.805060Z",4202397,1.01,5,"Вопрос решен","2025-05-11T00:03:51.805060Z","","","","",""
1801,"1","благодарю за терпение)))","2025-05-11T00:04:00.431873Z",4202396,7.555,5,"Вопрос решен","2025-05-11T00:04:00.431873Z","","","","",""
1802,"1","спасибо","2025-05-11T00:04:07.179946Z",4202389,4.329,5,"Вопрос решен","2025-05-11T00:04:07.179946Z","","","","",""
1803,"1","спасибо мастерам, что оперативно пришли.","2025-05-11T00:04:21.828392Z",4202359,13.446,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:04:21.829396Z","","","","",""
1804,"1","молодцы, доволен сантехниками","2025-05-11T00:04:27.281435Z",4202354,4.313,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:04:27.282522Z","","","","",""
1805,"1","большое спасибо.","2025-05-11T00:04:29.778187Z",4202255,1.357,5,"Вопрос решен","2025-05-11T00:04:29.778187Z","","","","",""
1806,"1","спасибо) быстро сделали ключи👍","2025-05-11T00:04:34.537602Z",4202169,3.817,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:04:34.537602Z","","","","",""
1807,"1","очень быстро решили вопрос! от вызова электрика по замене ламп в коридоре до устранения неисправности прошло минут 30. неожиданно и приятно!","2025-05-11T00:04:40.444177Z",4202115,4.918,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:04:40.444177Z","","","","",""
1808,"1","огромное спасибо 👍","2025-05-11T00:04:45.189899Z",4202089,1.735,5,"Вопрос решен","2025-05-11T00:04:45.189899Z","","","","",""
1809,"1","пожалуйста свяжитесь со мной","2025-05-11T00:04:52.060560Z",4202058,4.726,5,"не относится ни к одному из пунктов","2025-05-11T00:04:52.060560Z","","","","",""
1810,"1","ждём до весны (теплого времени года )","2025-05-11T00:05:01.018811Z",4202014,2.703,5,"не относится ни к одному из пунктов","2025-05-11T00:05:01.018811Z","","","","",""
1811,"1","спасибо специалисту","2025-05-11T00:05:04.998136Z",4202013,5.5329999999999995,5,"Вопрос решен","2025-05-11T00:05:04.998136Z","","","","",""
1812,"1","лучший сервис в мире )))))","2025-05-11T00:05:11.579744Z",4202008,1.724,5,"Вопрос решен","2025-05-11T00:05:11.579744Z","","","","",""
1813,"1","быстро решили проблему. спасибо.","2025-05-11T00:05:16.884923Z",4202006,4.287,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:05:16.884923Z","","","","",""
1814,"1","добрый день! прошу указать сроки настройки системы аскуэ. пока система не работает, показания которые передаем вручную не учитываются?","2025-05-11T00:05:27.470616Z",4201875,9.566,5,"не относится ни к одному из пунктов","2025-05-11T00:05:27.470616Z","","","","",""
1815,"1","забрал очки","2025-05-11T00:05:32.392236Z",4201832,3.798,5,"не относится ни к одному из пунктов","2025-05-11T00:05:32.392236Z","","","","",""
1816,"1","спасибо большое","2025-05-11T00:05:35.506190Z",4201721,1.913,5,"Вопрос решен","2025-05-11T00:05:35.506190Z","","","","",""
1817,"1","спасибо","2025-05-11T00:05:37.945664Z",4201579,5.049,5,"Вопрос решен","2025-05-11T00:05:42.183875Z","","","","",""
1818,"1","спасибо за быстрый отклик на заявку, к сожалению проблема не решилась, запах остался, будем ждать потоп.","2025-05-11T00:05:57.348532Z",4201573,11.043,5,"не относится ни к одному из пунктов","2025-05-11T00:05:57.348532Z","","","","",""
1819,"1","огромное спасибо!!!! завтра жду мастера-фломастера","2025-05-11T00:06:06.300719Z",4201552,7.84,5,"не относится ни к одному из пунктов","2025-05-11T00:06:06.300719Z","","","","",""
1820,"1","благодарю!","2025-05-11T00:06:13.692778Z",4201544,5.908,5,"Вопрос решен","2025-05-11T00:06:13.692778Z","","","","",""
1821,"1","спасибо!","2025-05-11T00:06:18.600808Z",4201511,2.328,5,"Вопрос решен","2025-05-11T00:06:18.600808Z","","","","",""
1822,"1","специалист перезвонил, всё разъяснили.","2025-05-11T00:06:35.396306Z",4201421,14.998,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-11T00:06:35.396306Z","","","","",""
1823,"1","благодарю","2025-05-11T00:06:45.697391Z",4201409,2.053,5,"Вопрос решен","2025-05-11T00:06:45.697391Z","","","","",""
1824,"1","оперативно","2025-05-11T00:06:50.258422Z",4201390,3.539,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:06:50.258422Z","","","","",""
1825,"1","все хорошо","2025-05-11T00:06:52.808834Z",4201353,1.323,5,"Вопрос решен","2025-05-11T00:06:52.808834Z","","","","",""
1826,"1","лучшие","2025-05-11T00:06:55.832579Z",4201319,1.91,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-11T00:06:55.832579Z","","","","",""
1827,"1","большое спасибо","2025-05-11T00:06:59.202960Z",4201216,1.849,5,"Вопрос решен","2025-05-11T00:06:59.202960Z","","","","",""
1828,"1","почему не дает вносить показания электроэнергии в приложении?","2025-05-11T00:07:12.479019Z",4201201,7.232,5,"не относится ни к одному из пунктов","2025-05-11T00:07:12.479019Z","","","","",""
1829,"1","работа выполнена на 5+.      но лампочки очень не качественные, часто меняют ((","2025-05-11T00:07:25.977964Z",4201195,12.148,5,"Вопрос решен","2025-05-11T00:07:25.977964Z","","","","",""
1830,"1","спасибо, все отлично!","2025-05-11T00:07:29.883656Z",4201149,1.778,5,"Вопрос решен","2025-05-11T00:07:29.883656Z","","","","",""
1831,"1","все сделал быстро, качественно.","2025-05-11T00:07:34.626277Z",4201146,3.797,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-11T00:07:34.626277Z","","","","",""
1832,"1","быстро среагировали! спасибо","2025-05-11T00:07:43.355604Z",4201138,6.794,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-11T00:07:43.355604Z","","","","",""
1833,"1","пока не создашь заявку, выполняется только уборка техникой","2025-05-11T00:07:49.945278Z",4201035,5.374,5,"Вопрос решен","2025-05-11T00:07:49.945278Z","","","","",""
1834,"1","спасибо","2025-05-11T00:07:52.528364Z",4201000,1.617,5,"Вопрос решен","2025-05-11T00:07:52.528364Z","","","","",""
1835,"1","прошу учесть на 22.01.2025 показания счётчика холодной воды - 95,6","2025-05-11T00:08:01.822594Z",4200993,7.061,5,"не относится ни к одному из пунктов","2025-05-11T00:08:01.822594Z","","","","",""
1836,"1","так сумма начисления за декабрь так и осталась висеть в личном кабинете к оплате. уберите её - она уже оплачена.","2025-05-11T00:08:06.856891Z",4200921,3.718,5,"не относится ни к одному из пунктов","2025-05-11T00:08:06.856891Z","","","","",""
1837,"1","спасибо.","2025-05-11T00:08:11.451852Z",4200918,3.383,5,"Вопрос решен","2025-05-11T00:08:11.451852Z","","","","",""
1838,"1","спасибо, мусор и дверь вынесли, но полы не помыли","2025-05-11T00:08:33.337677Z",4200782,15.189,5,"Вопрос решен","2025-05-11T00:08:33.337677Z","","","","",""
1839,"1","выполнено","2025-05-11T00:08:37.288442Z",4200717,2.186,5,"Вопрос решен","2025-05-11T00:08:37.288442Z","","","","",""
